"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"","
"Kenya,""KEN"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.83333333333333"",""3.83333333333333"",""3.83333333333333"",""3.8"",""4"",""4"",""4"",""3.83333333333333"",""3.83333333333333"",""3.83333"",""3.83333"",""3.66666666666667"",""3.83333333333333"",""3.66666666666667"",""3.66666666666667"","""","
"Kyrgyz Republic,""KGZ"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.83333333333333"",""4"",""4"",""4.2"",""3.83333333333333"",""3.83333333333333"",""3.66666666666667"",""3.66666666666667"",""3.66666666666667"",""3.66667"",""3.83333"",""4"",""4"",""3.66666666666667"",""3.5"","""","
"Cambodia,""KHM"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3"",""3.16666666666667"",""3.16666666666667"",""3.3"",""3.33333333333333"",""3.33333333333333"",""3.5"",""3.66666666666667"",""3.66666666666667"",""3.66667"",""3.5"",""3.5"",""3.33333333333333"",""3.33333333333333"",""3.333333"","""","
"Kiribati,""KIR"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3"",""3"",""3"",""3"",""3"",""3"",""2.83333333333333"",""2.66666666666667"",""2.66666666666667"",""2.83333"",""2.83333333333333"",""2.83333"",""2.83333333333333"",""2.83333333333333"",""2.833333"","""","
"St. Kitts and Nevis,""KNA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Korea, Rep.,""KOR"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Kuwait,""KWT"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Latin America & Caribbean (excluding high income),""LAC"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.85185185185185"",""3.87777777777778"",""3.88888888888889"",""3.87777777777778"",""3.77777777777778"",""3.77777777777778"",""3.7037037037037"",""3.68518518518519"",""3.64814814814815"",""3.64814777777778"",""3.59259111111111"",""3.62499875"",""3.52083333333333"",""3.4375"",""3.3958335"","""","
"Lao PDR,""LAO"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.66666666666667"",""2.83333333333333"",""2.83333333333333"",""2.8"",""2.83333333333333"",""2.83333333333333"",""3.16666666666667"",""3.33333333333333"",""3.5"",""3.5"",""3.33333333333333"",""3.33333"",""3.16666666666667"",""3.16666666666667"",""3"","""","
"Lebanon,""LBN"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Liberia,""LBR"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.83333333333333"",""2.83333333333333"",""2.83333333333333"",""2.83333333333333"",""3"",""3"",""3"",""3"",""3"",""2.83333333333333"",""2.83333333333333"","""","
"Libya,""LBY"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"St. Lucia,""LCA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.16666666666667"",""4.2"",""4.16666666666667"",""4.2"",""4"",""4"",""4"",""4"",""3.83333333333333"",""3.83333"",""3.83333"",""3.83333"",""3.66666666666667"",""3.66666666666667"",""3.5"","""","
"Latin America & Caribbean,""LCN"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.85185185185185"",""3.87777777777778"",""3.88888888888889"",""3.87777777777778"",""3.77777777777778"",""3.77777777777778"",""3.7037037037037"",""3.68518518518519"",""3.64814814814815"",""3.64814777777778"",""3.59259111111111"",""3.62499875"",""3.52083333333333"",""3.4375"",""3.3958335"","""","
"Least developed countries: UN classification,""LDC"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.2"",""3.18174603174603"",""3.1984126984127"",""3.18095238095238"",""3.18217054263566"",""3.13953488372093"",""3.15503875968992"",""3.12592592592593"",""3.14855072463768"",""3.17037074074074"",""3.1333337037037"",""3.11481466666667"",""3.06884057971014"",""3.1"",""3.04347822463768"","""","
"Low income,""LIC"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.19565217391304"",""3.18611111111111"",""3.18055555555556"",""3.125"",""3.13333333333333"",""3.08"",""3.05333333333333"",""3.03205128205128"",""3.05128205128205"",""3.06410333333333"",""3.02564128205128"",""2.99359012820513"",""2.93827160493827"",""2.98076923076923"",""2.90123456790123"","""","
"Liechtenstein,""LIE"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Sri Lanka,""LKA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.83333333333333"",""3.8"",""3.83333333333333"",""3.7"",""3.66666666666667"",""3.83333333333333"",""4"",""4"",""4"",""4"",""3.66667"","""","""","""",""3.833333"","""","
"Lower middle income,""LMC"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.35087719298246"",""3.33760683760684"",""3.38888888888889"",""3.36923076923077"",""3.37179487179487"",""3.36752136752137"",""3.38333333333333"",""3.3625"",""3.36991869918699"",""3.37606811965812"",""3.33760683760684"",""3.31018472222222"",""3.31018518518518"",""3.29166666666667"",""3.29729725225225"","""","
"Low & middle income,""LMY"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.39912280701754"",""3.38290598290598"",""3.40888888888889"",""3.396"",""3.4047619047619"",""3.38095238095238"",""3.35683760683761"",""3.32916666666667"",""3.33127572016461"",""3.29824561403509"",""3.25877171052631"",""3.23744264840183"",""3.20720720720721"",""3.20776255707763"",""3.17333332888889"","""","
"Lesotho,""LSO"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.33333333333333"",""3.33333333333333"",""3.33333333333333"",""3.3"",""3.33333333333333"",""3.16666666666667"",""3.16666666666667"",""3.33333333333333"",""3.5"",""3.33333"",""3.33333"",""3.5"",""3.5"",""3.5"",""3.5"","""","
"Late-demographic dividend,""LTE"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.76923076923077"",""3.77179487179487"",""3.87878787878788"",""3.94545454545455"",""3.86363636363636"",""3.84848484848485"",""3.85"",""3.86666666666667"",""3.88333333333333"",""3.66666625"",""3.58333208333333"",""3.63888666666667"",""3.63888888888889"",""3.55555555555556"",""3.50000014285714"","""","
"Lithuania,""LTU"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Luxembourg,""LUX"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Latvia,""LVA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Macao SAR, China,""MAC"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"St. Martin (French part),""MAF"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Morocco,""MAR"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Monaco,""MCO"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Moldova,""MDA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.66666666666667"",""3.5"",""3.83333333333333"",""3.8"",""3.83333333333333"",""3.83333333333333"",""3.83333333333333"",""3.83333333333333"",""3.83333333333333"",""3.66667"",""3.5"",""3.5"",""3.66666666666667"",""3.66666666666667"",""3.666667"","""","
"Madagascar,""MDG"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.83333333333333"",""3.83333333333333"",""3.83333333333333"",""3.5"",""3.5"",""3.33333333333333"",""3.33333333333333"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3"",""3.16666666666667"",""3.33333333333333"",""3.33333333333333"",""3.33333333333333"","""","
"Maldives,""MDV"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4"",""4"",""4"",""3.8"",""3.66666666666667"",""3.66666666666667"",""3.66666666666667"",""3.66666666666667"",""3.66666666666667"",""3.66667"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"","""","
"Middle East & North Africa,""MEA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.41666666666667"",""3.41666666666667"",""3.58333333333333"",""3.45"",""3.5"",""3.5"",""3.41666666666667"",""3.25"",""3.25"",""3.25"",""2.833335"",""2.833335"",""2.75"",""2.75"",""2.6666665"","""","
"Mexico,""MEX"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Marshall Islands,""MHL"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3"",""3"",""2.83333333333333"",""2.83333"",""2.66666666666667"",""2.66667"",""2.66666666666667"",""2.5"",""2.5"","""","
"Middle income,""MIC"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.4874213836478"",""3.47037037037037"",""3.51633986928105"",""3.52352941176471"",""3.53525641025641"",""3.52564102564103"",""3.5"",""3.47222222222222"",""3.46363636363636"",""3.4199996"",""3.37999953333333"",""3.37233978723404"",""3.36170212765958"",""3.33333333333333"",""3.32638888194444"","""","
"North Macedonia,""MKD"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Mali,""MLI"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.33333333333333"","""","
"Malta,""MLT"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Myanmar,""MMR"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.83333333333333"",""2.83333"",""2.83333"",""2.83333"",""2.83333333333333"",""3"",""3"","""","
"Middle East & North Africa (excluding high income),""MNA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.41666666666667"",""3.41666666666667"",""3.58333333333333"",""3.45"",""3.5"",""3.5"",""3.41666666666667"",""3.25"",""3.25"",""3.25"",""2.833335"",""2.833335"",""2.75"",""2.75"",""2.6666665"","""","
"Montenegro,""MNE"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Mongolia,""MNG"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.66666666666667"",""3.66666666666667"",""3.66666666666667"",""3.5"",""3.33333333333333"",""3.5"",""3.33333333333333"",""3.33333333333333"",""3.33333333333333"",""3.33333"",""3.16666666666667"",""3.33333"",""3.33333333333333"",""3.33333333333333"",""3.166667"","""","
"Northern Mariana Islands,""MNP"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Mozambique,""MOZ"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.16666666666667"",""3.5"",""3.66666666666667"",""3.7"",""3.66666666666667"",""3.66666666666667"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.33333333333333"",""3.33333333333333"",""3.33333333333333"",""3.33333333333333"","""","
"Mauritania,""MRT"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.5"",""3.5"",""3.5"",""3.3"",""3.33333333333333"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"","""","
"Mauritius,""MUS"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Malawi,""MWI"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.16666666666667"",""3"",""2.83333333333333"",""2.66666666666667"",""3.16667"",""3.16667"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.33333333333333"","""","
"Malaysia,""MYS"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"North America,""NAC"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Namibia,""NAM"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"New Caledonia,""NCL"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Niger,""NER"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.5"",""3.33333333333333"",""3.33333333333333"",""3.3"",""3.33333333333333"",""3.33333333333333"",""3.16666666666667"",""3.33333333333333"",""3.33333333333333"",""3.33333333333333"",""3.5"",""3.33333333333333"",""3.5"",""3.5"",""3.33333333333333"","""","
"Nigeria,""NGA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.83333333333333"",""3"",""3.16666666666667"",""3.3"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.33333333333333"",""3.16666666666667"",""3"",""3"","""","
"Nicaragua,""NIC"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.66666666666667"",""3.83333333333333"",""3.83333333333333"",""3.8"",""3.66666666666667"",""3.66666666666667"",""3.66666666666667"",""3.66666666666667"",""3.66666666666667"",""3.66667"",""3.66667"",""3.66667"",""3.5"",""3.33333333333333"",""3.166667"","""","
"Netherlands,""NLD"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Norway,""NOR"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Nepal,""NPL"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.33333333333333"",""3.33333333333333"",""3.33333333333333"",""3.2"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.66666666666667"",""3.666667"","""","
"Nauru,""NRU"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
